Ne,h2,N,rep,R2_random,R2_full
Ne50,0.3,20000,53,0.850086788591991,0.8663240100184231
Ne50,0.3,20000,56,0.843874262677648,0.8612547934874474
Ne50,0.3,20000,55,0.8450159724584799,0.8627572446385834
Ne50,0.3,20000,49,0.8127195430301628,0.8345174235242472
Ne50,0.3,20000,57,0.8366777250566431,0.8624156141471514
Ne50,0.3,20000,58,0.8396361306097676,0.851519398664315
Ne50,0.3,20000,59,0.8582353632860092,0.8672571753597538
Ne50,0.3,20000,61,0.8508106095984495,0.8686370117375461
Ne50,0.3,20000,60,0.8625364720798756,0.8797117487600633
Ne50,0.3,20000,62,0.8639780614118125,0.8736795799950767
Ne50,0.3,20000,64,0.8111710516499329,0.8335077996579318
Ne50,0.3,20000,63,0.8476390118189933,0.8640898219494413
Ne50,0.3,20000,65,0.8406380072628219,0.8598488160286474
Ne50,0.3,20000,66,0.8424685390473832,0.859740560436198
Ne50,0.3,20000,68,0.850188768370253,0.871640447013099
Ne50,0.3,20000,67,0.8539253671303604,0.8711064794336348
Ne50,0.3,20000,71,0.8449674276179041,0.85598976278397
Ne50,0.3,20000,70,0.8361270772873048,0.8612712014108589
Ne50,0.3,20000,69,0.828176190278342,0.8654695852876908
Ne50,0.3,20000,73,0.8500554036712851,0.8776885164752821
Ne50,0.3,20000,72,0.8591783720636346,0.8763928248779744
Ne50,0.3,20000,74,0.853174879118546,0.8746825981055981
Ne50,0.3,20000,75,0.8682134473922369,0.8863651246474362
Ne50,0.3,20000,77,0.8431243273969802,0.8721229054792607
Ne50,0.3,20000,76,0.8501678901439267,0.8637733799681097
Ne50,0.3,20000,78,0.8550998544838369,0.8718772675941926
Ne50,0.3,20000,79,0.8552282610993761,0.8784383059024321
Ne50,0.3,20000,82,0.851505111027569,0.8673531451428663
Ne50,0.3,20000,80,0.866163285945259,0.8810543431460001
Ne50,0.3,20000,81,0.839439276042752,0.8593609254367399
Ne50,0.3,20000,83,0.8501742263028153,0.8657572393123614
Ne50,0.3,20000,86,0.8587644447102883,0.8708352001409119
Ne50,0.3,20000,85,0.8653361536723126,0.8802838466163122
Ne50,0.3,20000,84,0.8331638791038631,0.8554841943349042
Ne50,0.3,20000,87,0.8255980837935728,0.8452214749929173
Ne50,0.3,20000,90,0.8654297367072455,0.8835102855511211
Ne50,0.3,20000,89,0.8562474058302849,0.8711414438700616
Ne50,0.3,20000,88,0.8407209027911455,0.8625761807906304
Ne50,0.3,20000,91,0.8504209909364228,0.866696754124882
Ne50,0.3,20000,93,0.8675297840438643,0.889606184392189
Ne50,0.3,20000,92,0.8311063510277303,0.8514841742521592
Ne50,0.3,20000,97,0.8319793154273019,0.8526226867861577
Ne50,0.3,20000,94,0.8687324211452798,0.8794724882513503
Ne50,0.3,20000,95,0.8621789512835362,0.8752533663051348
Ne50,0.3,20000,98,0.8540481368082096,0.8752681357678378
Ne50,0.3,20000,99,0.8444005613596888,0.8648774458224997
Ne50,0.3,20000,96,0.851415017165992,0.8680695369017628
Ne50,0.3,20000,100,0.8370525515838021,0.8595079812887985
Ne50,0.3,50000,10,0.9001810484069078,0.9182389843333226
Ne50,0.3,50000,1,0.9062098001443062,0.9197661216319726
Ne50,0.3,50000,4,0.9064717351133817,0.9238068176794062
Ne50,0.3,50000,2,0.9014239545444818,0.9223419945843347
Ne50,0.3,50000,8,0.909587286030607,0.9266152168158165
Ne50,0.3,50000,9,0.912525134557866,0.9294397838129257
Ne50,0.3,50000,3,0.8985967226224761,0.9196738221910344
Ne50,0.3,50000,5,0.9061635527589592,0.9234437255667041
Ne50,0.3,50000,6,0.9198964077062654,0.9311419155696791
Ne50,0.3,50000,11,0.9075378530904183,0.9241784217751216
Ne50,0.3,50000,7,0.9085278485826116,0.9255469010999875
Ne50,0.3,50000,12,0.902916063063194,0.9204144292732384
Ne50,0.3,50000,15,0.9021984002217437,0.92051488516967
Ne50,0.3,50000,16,0.9084729596308039,0.9259504010052493
Ne50,0.3,50000,13,0.8905113287478207,0.9111416095310716
Ne50,0.3,50000,18,0.9093271264817848,0.9237499033985428
Ne50,0.3,50000,17,0.9034656882183144,0.9247023382864589
Ne50,0.3,50000,19,0.897721121180337,0.9112533252232217
Ne50,0.3,50000,20,0.9119431153038264,0.9302667021075987
Ne50,0.3,50000,23,0.8897404307904102,0.9150458945609649
Ne50,0.3,50000,14,0.8998661548930045,0.9189893629424328
Ne50,0.3,50000,21,0.9106218919045715,0.9238310993660335
Ne50,0.3,50000,24,0.8863177650831716,0.9077982249930263
Ne50,0.3,50000,27,0.9086523781964553,0.9247539376657344
Ne50,0.3,50000,22,0.9066803988192468,0.9188756689923869
Ne50,0.3,50000,30,0.9065290400247807,0.9228840626328225
Ne50,0.3,50000,26,0.9102203734661433,0.9253556654952743
Ne50,0.3,50000,25,0.903528400081493,0.9211353594114066
Ne50,0.3,50000,35,0.9026676960430449,0.9180070361819064
Ne50,0.3,50000,33,0.9011092590528414,0.9168079880907614
Ne50,0.3,50000,34,0.9075123811798583,0.9284343613849141
Ne50,0.3,50000,32,0.8948076826408272,0.9154894119642869
Ne50,0.3,50000,31,0.9111038923399215,0.9246666801174519
Ne50,0.3,50000,28,0.9027593937151243,0.9224645149895677
Ne50,0.3,50000,29,0.9019899349008775,0.9237252344353458
Ne50,0.3,50000,40,0.8892277288734171,0.9138920375744886
Ne50,0.3,50000,41,0.9091323090711059,0.918068277412097
Ne50,0.3,50000,37,0.9050338003825309,0.9223655949372578
Ne50,0.3,50000,42,0.9005223481259027,0.914009441546151
Ne50,0.3,50000,43,0.9016284284147388,0.9229557341852436
Ne50,0.3,50000,36,0.9063104670614386,0.9151727168184058
Ne50,0.3,50000,38,0.9093427844834715,0.9315767734779823
Ne50,0.3,50000,39,0.9186590149535092,0.932617895728059
Ne50,0.3,50000,45,0.8952639265530311,0.9211656620259484
Ne50,0.3,50000,49,0.8991708587731793,0.9145405113761621
Ne50,0.3,50000,46,0.9039989927366292,0.9268039148198229
Ne50,0.3,50000,47,0.8903600280021424,0.9174387316892991
Ne50,0.3,50000,44,0.9059453317143246,0.9288681675049174
Ne50,0.3,50000,54,0.9056515849804252,0.9176351301503264
Ne50,0.3,50000,51,0.885357339072313,0.9169406578133912
Ne50,0.3,50000,48,0.9029230496029909,0.9201537391409382
Ne50,0.3,50000,50,0.9024165971554169,0.9137649040529978
Ne50,0.3,50000,56,0.9029530129993695,0.9187761632338113
Ne50,0.3,50000,52,0.8988732338005864,0.9199560946037579
Ne50,0.3,50000,53,0.9039325683771691,0.9259203278259668
Ne50,0.3,50000,55,0.9080545882236031,0.9225824741642029
Ne50,0.5,5000,2,0.8204206339494693,0.8354168239004404
Ne50,0.5,5000,3,0.8052948670267692,0.8144776352368613
Ne50,0.5,5000,1,0.8326533773748483,0.8381490679213833
Ne50,0.5,5000,4,0.7821725492692837,0.7883345147321164
Ne50,0.5,5000,6,0.8429482159510607,0.8538445003138201
Ne50,0.5,5000,5,0.8076566861196175,0.8209501258606902
Ne50,0.5,5000,8,0.8178803209165771,0.8312110321567824
Ne50,0.5,5000,7,0.8538356217713853,0.8622167789768633
Ne50,0.5,5000,10,0.8252988794132422,0.8360212615614754
Ne50,0.5,5000,9,0.7923608089538487,0.8145505451368004
Ne50,0.5,5000,11,0.8226685094270907,0.8327946848329395
Ne50,0.5,5000,12,0.8215437660889627,0.8376903010783378
Ne50,0.5,5000,14,0.8276623249408638,0.8439554101803245
Ne50,0.5,5000,15,0.8119490723786349,0.8335983295122358
Ne50,0.5,5000,16,0.8286259768322363,0.8405395448967473
Ne50,0.5,5000,13,0.8245144836159787,0.8362952471367763
Ne50,0.5,5000,17,0.7882599810170117,0.8086996167401626
Ne50,0.5,5000,18,0.8264912078786704,0.8433430244735427
Ne50,0.5,5000,19,0.8289427143034055,0.8374233425638673
Ne50,0.5,5000,20,0.7903200567218096,0.800309605429522
Ne50,0.5,5000,21,0.8254757479890644,0.8447822414797008
Ne50,0.5,5000,22,0.8204210165056093,0.8302357491387902
Ne50,0.5,5000,23,0.8334113989457217,0.8400833074562357
Ne50,0.5,5000,24,0.7962425562750296,0.8124383455711051
Ne50,0.5,5000,25,0.844359951425049,0.8521888862450516
Ne50,0.5,5000,26,0.790157015334432,0.8137743983673728
Ne50,0.5,5000,27,0.7952120899360041,0.8121344008957371
Ne50,0.5,5000,28,0.822237826895648,0.8289702088730492
Ne50,0.5,5000,29,0.8343050958278311,0.856121983996146
Ne50,0.5,5000,30,0.8240231672639797,0.8410336253164215
Ne50,0.5,5000,31,0.8113516917261445,0.8181884845215398
Ne50,0.5,5000,32,0.7930048063933844,0.8085318441946296
Ne50,0.5,5000,33,0.8067854054674685,0.815030802007261
Ne50,0.5,5000,34,0.8173281987325579,0.8330453760738344
Ne50,0.5,5000,35,0.8030542154332165,0.817145398324004
Ne50,0.5,5000,36,0.7936487061374387,0.8176203512587673
Ne50,0.5,5000,37,0.7897512286165951,0.8070948376713757
Ne50,0.5,5000,38,0.8281843014918914,0.8516022629057419
Ne50,0.5,5000,39,0.8023828705447472,0.8116619553145461
Ne50,0.5,5000,40,0.816201855898044,0.8277375034100495
Ne50,0.5,5000,41,0.7831361335746783,0.806497194603283
Ne50,0.5,5000,42,0.813570623070474,0.8242653225498745
Ne50,0.5,5000,43,0.7970531898305564,0.8058499828675669
Ne50,0.5,5000,44,0.8329479603693837,0.8553398999750071
Ne50,0.5,5000,45,0.8209822079693987,0.8362409142140855
Ne50,0.5,5000,46,0.8137847336826484,0.8269363362809884
Ne50,0.5,5000,47,0.8095190201799298,0.8222336482557693
Ne50,0.5,5000,48,0.8200630452040734,0.834114630373821
Ne50,0.5,5000,49,0.8220407662344247,0.8310396491684512
Ne50,0.5,5000,50,0.8354115950730561,0.8515636169347455
Ne50,0.5,5000,51,0.8116161739498249,0.825438480196266
Ne50,0.5,5000,52,0.819544852043436,0.8429661998993552
Ne50,0.3,50000,57,0.9054687943481757,0.916799157782339
Ne50,0.5,5000,53,0.8167151060478468,0.8269038335166045
Ne50,0.5,5000,54,0.8110737483265467,0.8248231339483105
Ne50,0.5,5000,55,0.7923176186155132,0.798745422020127
Ne50,0.5,5000,56,0.8015865978543614,0.8166340338528737
Ne50,0.5,5000,57,0.8105194444928215,0.8284518899448274
Ne50,0.5,5000,58,0.8269614943527144,0.8363903839737504
Ne50,0.5,5000,59,0.8219995268886802,0.8325796625304366
Ne50,0.5,5000,60,0.8176691143403071,0.8367252721686512
Ne50,0.3,50000,58,0.8988398481806383,0.9159536278012208
Ne50,0.3,50000,59,0.8962447021921431,0.9146359466248448
Ne50,0.3,50000,62,0.9004068807161866,0.9269513484292037
Ne50,0.3,50000,61,0.9010889661293526,0.9131519064476588
Ne50,0.3,50000,67,0.8936436540948158,0.914442980620958
Ne50,0.3,50000,65,0.8897305754959096,0.9118881720527691
Ne50,0.3,50000,60,0.9252662510471599,0.9374657199718776
Ne50,0.3,50000,66,0.9135913769243255,0.9218628925365104
Ne50,0.3,50000,64,0.8968627407926872,0.9211260308047369
Ne50,0.5,5000,61,0.8208290914978554,0.8398352491219994
Ne50,0.3,50000,63,0.8899659176493885,0.918815115669456
Ne50,0.5,5000,62,0.8099715270519668,0.827379547036686
Ne50,0.5,5000,63,0.8014342383423393,0.8186323540974808
Ne50,0.5,5000,64,0.7997086200386392,0.8132378005109651
Ne50,0.3,50000,68,0.9070892585897116,0.9199222689702529
Ne50,0.5,5000,65,0.7944952657367454,0.8018107572702292
Ne50,0.5,5000,67,0.8296234240535626,0.8441854253173009
Ne50,0.5,5000,66,0.8462505787898543,0.8573143310066492
Ne50,0.5,5000,68,0.8408649142858569,0.8490233209384037
Ne50,0.5,5000,69,0.807495603188969,0.8200803007688212
Ne50,0.5,5000,71,0.8123742158322955,0.8255063444795111
Ne50,0.5,5000,70,0.7970202088186153,0.8133391855769889
Ne50,0.5,5000,72,0.8094812144972678,0.8193093114485402
Ne50,0.5,5000,73,0.8066038690942573,0.811828967265707
Ne50,0.5,5000,74,0.8240383003245997,0.8331841032880326
Ne50,0.3,50000,69,0.8994794333150842,0.9218246865073061
Ne50,0.5,5000,75,0.8311036251914391,0.8401555966708181
Ne50,0.5,5000,76,0.8202570696353132,0.8284735895683798
Ne50,0.5,5000,77,0.816353603648397,0.8397543924512602
Ne50,0.5,5000,78,0.8035998066498389,0.8165611010774306
Ne50,0.3,50000,70,0.9195362837593407,0.9272571768829878
Ne50,0.5,5000,79,0.8426166915896434,0.8575263675051344
Ne50,0.5,5000,80,0.798378904696553,0.8118562507665095
Ne50,0.5,5000,81,0.7963304869086503,0.8192667999623191
Ne50,0.3,50000,73,0.8953515900120553,0.9129146758305472
Ne50,0.5,5000,82,0.8159250652355067,0.8271052868244723
Ne50,0.3,50000,71,0.9105243129838743,0.9300562656299413
Ne50,0.5,5000,83,0.8143555251710615,0.8290475653849573
Ne50,0.3,50000,75,0.8905077202150967,0.9127275085534494
Ne50,0.5,5000,84,0.8187750314220885,0.8263403814866884
Ne50,0.5,5000,86,0.8027141185882676,0.8166717329309047
Ne50,0.3,50000,74,0.9091385418287857,0.9262579799836768
Ne50,0.5,5000,85,0.8259353405004697,0.8363098766468164
Ne50,0.5,5000,88,0.8285241642299439,0.8453575730477169
Ne50,0.5,5000,89,0.7726547003080737,0.7924847246195152
Ne50,0.5,5000,93,0.8362789470830843,0.8519501764605257
Ne50,0.5,5000,91,0.7770136953651304,0.7953036395408676
Ne50,0.5,5000,87,0.8187316639998328,0.8333332209134303
Ne50,0.5,5000,90,0.8211313180824699,0.8424673774180392
Ne50,0.5,5000,94,0.8075329892745925,0.8240776385815015
Ne50,0.3,50000,77,0.9029801079944032,0.9214089390306582
Ne50,0.5,5000,92,0.8390478053392132,0.8496771101960897
Ne50,0.5,5000,95,0.816659148445167,0.8280022162445606
Ne50,0.5,5000,96,0.8177131229290906,0.8214199543880969
Ne50,0.3,50000,80,0.8915740568065663,0.9129412414949816
Ne50,0.3,50000,72,0.9065167879007099,0.9204016611435023
Ne50,0.5,5000,97,0.8287509584086955,0.8386526945886418
Ne50,0.3,50000,78,0.9113093300776058,0.9232578755289591
Ne50,0.3,50000,76,0.9115895219699081,0.9258007865186706
Ne50,0.5,5000,98,0.804243344308497,0.8159892616924993
Ne50,0.3,50000,81,0.8983505712924857,0.9219218404533929
Ne50,0.3,50000,79,0.9150313713151325,0.9265987247516418
Ne50,0.5,5000,99,0.820497382264322,0.8302523305745357
Ne50,0.5,5000,100,0.8152779888300268,0.8253260767760037
Ne50,0.3,50000,82,0.9007498199792237,0.9209025301373196
Ne50,0.3,50000,84,0.9249613433110493,0.9335366203768679
Ne50,0.3,50000,88,0.8855766985664643,0.9177377523152693
Ne50,0.3,50000,85,0.9039562934494302,0.9205223072320124
Ne50,0.3,50000,87,0.9021857912848419,0.9169384705723599
Ne50,0.3,50000,83,0.896995946079505,0.9160848033975647
Ne50,0.3,50000,90,0.905904846490115,0.9205246605036332
Ne50,0.3,50000,89,0.9001661424686916,0.9110086088587518
Ne50,0.3,50000,92,0.902633155879934,0.9192588096409967
Ne50,0.3,50000,93,0.8958417668231,0.9131016668894567
Ne50,0.3,50000,86,0.9182035088081947,0.9288295391381366
Ne50,0.5,10000,1,0.8698659020885653,0.8776808063937229
Ne50,0.3,50000,91,0.9203573365453863,0.9303945078915268
Ne50,0.5,10000,4,0.8731934961943376,0.8853666962223022
Ne50,0.5,10000,2,0.8609546675615285,0.8690342928468948
Ne50,0.5,10000,3,0.8494161174764807,0.8751815331831695
Ne50,0.5,10000,5,0.8643647684022309,0.8757433259156135
Ne50,0.3,50000,96,0.9043991133643774,0.9258553101147168
Ne50,0.3,50000,95,0.9035052808801081,0.9182268097281894
Ne50,0.5,10000,6,0.8688181579312645,0.8827671903112685
Ne50,0.3,50000,98,0.8964157952401621,0.9209302519822355
Ne50,0.3,50000,94,0.895975203441718,0.918782299047536
Ne50,0.3,50000,97,0.8992548167288752,0.9211267456971431
Ne50,0.3,50000,100,0.8870230856046661,0.9166435549032362
Ne50,0.5,10000,7,0.8634290193564076,0.8758788834966528
Ne50,0.5,10000,8,0.8716298392546226,0.8850556992224764
Ne50,0.5,10000,9,0.8716633140036009,0.8851687173320351
Ne50,0.5,10000,10,0.8718193164132303,0.8893036234979667
Ne50,0.5,10000,11,0.8742419500461682,0.8875840330686444
Ne50,0.3,50000,99,0.8673102303611827,0.8992378134049769
Ne50,0.5,10000,12,0.8735466354157232,0.8854321645259247
Ne50,0.5,10000,13,0.8655255896477495,0.8821899246554071
Ne50,0.5,10000,15,0.8980327265361658,0.9042239997845216
Ne50,0.5,10000,14,0.8769047079419979,0.8866654763294501
Ne50,0.5,10000,17,0.8651775567640139,0.8781868708631296
Ne50,0.5,10000,18,0.8579600783249083,0.8771845009240647
Ne50,0.5,10000,19,0.8634240994286968,0.8713556376974765
Ne50,0.5,10000,16,0.8616760891360177,0.8761850657073066
Ne50,0.5,10000,21,0.8379264698993985,0.8625055897210402
Ne50,0.5,10000,22,0.8639435316188837,0.8752207055319804
Ne50,0.5,10000,23,0.889609970575941,0.8961811490820807
Ne50,0.5,10000,20,0.8579269223093379,0.8675569598568137
Ne50,0.5,10000,25,0.8802311397229954,0.8917634337986223
Ne50,0.5,10000,26,0.8782516013545516,0.8843951099191939
Ne50,0.5,10000,24,0.8542660350923756,0.8675617130962678
Ne50,0.5,10000,28,0.8545021803564095,0.8693966914564589
Ne50,0.5,10000,27,0.868630032045519,0.8795010859029598
Ne50,0.5,10000,29,0.8739684613318118,0.8831814006457339
Ne50,0.5,10000,30,0.8844319028787109,0.8894189268722178
Ne50,0.5,10000,33,0.8908497114288356,0.896601469716146
Ne50,0.5,10000,32,0.8628177690840186,0.8796712328910895
Ne50,0.5,10000,31,0.863011310186101,0.8702206719996858
Ne50,0.5,10000,34,0.8438204400977372,0.8577685983920069
Ne50,0.5,10000,35,0.8753361136237102,0.8887985146864666
Ne50,0.5,10000,36,0.8637459186552179,0.8709275352896625
Ne50,0.5,10000,37,0.8676120552668295,0.8779963618641331
Ne50,0.5,10000,39,0.8666353997974852,0.8771568850593188
Ne50,0.5,10000,38,0.8741216922834987,0.8914723055727013
Ne50,0.5,10000,41,0.8620074520061982,0.8714587991493647
Ne50,0.5,10000,42,0.8937501778542429,0.9018523393651454
Ne50,0.5,10000,40,0.8762267705547738,0.8878702535557427
Ne50,0.5,10000,44,0.8928081770025087,0.905175904966087
Ne50,0.5,10000,43,0.848033041935763,0.8551146595685759
Ne50,0.5,10000,45,0.8756565420273774,0.8809874544581886
Ne50,0.5,10000,46,0.8656732589998485,0.8801039735526357
Ne50,0.5,10000,48,0.865955516844605,0.8786367408328138
Ne50,0.5,10000,49,0.8384820921110168,0.8589212757588757
Ne50,0.5,10000,47,0.8732842567764177,0.8858406704383629
Ne50,0.5,10000,50,0.8789529248091171,0.886016583784423
Ne50,0.5,10000,52,0.8628308259747552,0.87248946039868
Ne50,0.5,10000,51,0.8723184218604311,0.8804659230753317
Ne50,0.5,10000,53,0.8779299934643976,0.8928556694945881
Ne50,0.5,10000,54,0.8746047563335287,0.888451030869204
Ne50,0.5,10000,55,0.8574134996568311,0.8667444671461625
Ne50,0.5,10000,57,0.8413464731812333,0.8547770115183614
Ne50,0.5,10000,56,0.874813684930777,0.8873020033148963
Ne50,0.5,10000,60,0.8775183777465148,0.8850876685352257
Ne50,0.5,10000,61,0.879831713191037,0.88886584800628
Ne50,0.5,10000,59,0.8700185376766526,0.8798554145835029
Ne50,0.5,10000,63,0.8878287513803633,0.8962736333640725
Ne50,0.5,10000,58,0.8526747642445995,0.8655428820866115
Ne50,0.5,10000,62,0.8890019495580334,0.8996365827099901
Ne50,0.5,10000,64,0.875880427273603,0.8871345515450842
Ne50,0.5,10000,65,0.8954173169829286,0.9058858655015256
Ne50,0.5,10000,68,0.8551290232956269,0.8728621785475601
Ne50,0.5,10000,66,0.8543413207601731,0.8726449667586101
Ne50,0.5,10000,67,0.8573853350002827,0.8639232854822497
Ne50,0.5,10000,70,0.8916131296602207,0.9023219020271225
Ne50,0.5,10000,69,0.8740430943019186,0.8889056922688028
Ne50,0.5,10000,73,0.8703464278698644,0.8774843996066314
Ne50,0.5,10000,71,0.8727398068890218,0.8842642857623079
Ne50,0.5,10000,75,0.8857840689360921,0.8973180569212611
Ne50,0.5,10000,72,0.8647596217444156,0.8778200112272544
Ne50,0.5,10000,76,0.8759399098453563,0.892748926945055
Ne50,0.5,10000,74,0.8632117914020486,0.8726291361328442
Ne50,0.5,10000,77,0.8804501536674381,0.8929553871964436
Ne50,0.5,10000,78,0.8640948343101627,0.8799092700468305
Ne50,0.5,10000,79,0.860884688308378,0.8691363599368948
Ne50,0.5,10000,81,0.8563193490165795,0.8681360112995068
Ne50,0.5,10000,82,0.8688656618371174,0.8791686528074969
Ne50,0.5,10000,80,0.8760747858648102,0.8859930175088794
Ne50,0.5,10000,83,0.852505430646091,0.8732517833843871
Ne50,0.5,10000,84,0.8823982972450657,0.8889490509900698
Ne50,0.5,10000,85,0.8649247823179428,0.8851733338968208
Ne50,0.5,10000,89,0.8750387598857882,0.8821715710205437
Ne50,0.5,10000,90,0.8397447544736587,0.8530474742682846
Ne50,0.5,10000,91,0.8836553021856846,0.8876044664980407
Ne50,0.5,10000,88,0.8675274798610784,0.8755037763414137
Ne50,0.5,10000,87,0.8635161392896445,0.8708732745256997
Ne50,0.5,10000,86,0.8555433711332631,0.8704444575830013
Ne50,0.5,10000,93,0.8661061779430119,0.8773721887875903
Ne50,0.5,10000,92,0.8572615003005035,0.8733095744312331
Ne50,0.5,10000,94,0.8501765855793759,0.8613444503926411
Ne50,0.5,10000,95,0.8753717137226346,0.8801944553809229
Ne50,0.5,10000,96,0.8653091447780378,0.873250505968781
Ne50,0.5,10000,98,0.8435538749703911,0.8630681283669582
Ne50,0.5,10000,97,0.8631694850653571,0.8755234715036749
Ne50,0.5,10000,99,0.885620131293214,0.892032347870793
Ne50,0.5,10000,100,0.8638504728521365,0.8729804884035882
Ne50,0.5,20000,1,0.8986695792413576,0.9110059948644896
Ne50,0.5,20000,3,0.9005474563896506,0.9139440854613354
Ne50,0.5,20000,4,0.9016521835244015,0.9132029280074732
Ne50,0.5,20000,2,0.9155709062608908,0.9248130689210751
Ne50,0.5,20000,5,0.928280100989252,0.931645103907475
Ne50,0.5,20000,7,0.9107952790016184,0.9230912223967418
Ne50,0.5,20000,9,0.9072523176092031,0.9185360072796425
Ne50,0.5,20000,11,0.9116415885421666,0.9249923030997931
Ne50,0.5,20000,13,0.921831721254867,0.929831451234301
Ne50,0.5,20000,12,0.8990548618020046,0.9159425352911295
Ne50,0.5,20000,16,0.9051430730993406,0.9185285209185221
Ne50,0.5,20000,17,0.910304314112496,0.9222226659356899
Ne50,0.5,20000,14,0.9198002379554099,0.9299079717332583
Ne50,0.5,20000,10,0.9157519586480198,0.9234302394917191
Ne50,0.5,20000,15,0.8986844382227606,0.9161112376321562
Ne50,0.5,20000,8,0.9214624101832373,0.9317099780494327
Ne50,0.5,20000,21,0.9079037272272559,0.9184405247704199
Ne50,0.5,20000,18,0.9168007578558599,0.9283443326442569
Ne50,0.5,20000,20,0.9098808456350453,0.923295167810928
Ne50,0.5,20000,19,0.9020687911943241,0.9150939560136853
Ne50,0.5,20000,23,0.9141479443068253,0.9311186564626173
Ne50,0.5,20000,22,0.9196693763902548,0.9220102304497166
Ne50,0.5,20000,25,0.906876694532386,0.9185127768717064
Ne50,0.5,20000,24,0.9048508997707081,0.9141802125068275
Ne50,0.5,20000,6,0.9030992970628731,0.9238223361374841
Ne50,0.5,20000,27,0.909484663857731,0.9191721808553512
Ne50,0.5,20000,26,0.9065790865031835,0.9200631927282882
Ne50,0.5,20000,29,0.9114113974750618,0.9185669461450643
Ne50,0.5,20000,32,0.9132576573015504,0.9254652993726845
Ne50,0.5,20000,30,0.9207852765378727,0.9317043794145158
Ne50,0.5,20000,31,0.9065355232014016,0.9161718573789261
Ne50,0.5,20000,28,0.9109569734397205,0.9171468222740142
Ne50,0.5,20000,35,0.9132447678747998,0.9225955472997714
Ne50,0.5,20000,34,0.8970487388457121,0.9032316387951388
Ne50,0.5,20000,33,0.9162829364038132,0.9209506305738197
Ne50,0.5,20000,36,0.9162257625410977,0.9243771080212078
Ne50,0.5,20000,39,0.9097652705662582,0.9174501699811087
Ne50,0.5,20000,37,0.8897463023532376,0.8980639667245608
Ne50,0.5,20000,38,0.9295984296740214,0.9380829641084247
Ne50,0.5,20000,43,0.9130844202284876,0.9216813827088038
Ne50,0.5,20000,40,0.9099470786540721,0.92293533010542
Ne50,0.5,20000,45,0.9041328643553771,0.9204468317078189
Ne50,0.5,20000,42,0.8924951912673792,0.9088132663253518
Ne50,0.5,20000,46,0.9034260031114879,0.9101341525880268
Ne50,0.5,20000,41,0.910278705997939,0.9204276658690412
Ne50,0.5,20000,48,0.8958717978144143,0.904461444596618
Ne50,0.5,20000,49,0.8869158921185528,0.9002979568595517
Ne50,0.5,20000,44,0.9206780086508507,0.9296495958912733
Ne50,0.5,20000,53,0.90827809941976,0.9191883878433112
Ne50,0.5,20000,54,0.9203900809128784,0.931266190152542
Ne50,0.5,20000,50,0.9091925082238413,0.9174391549491097
Ne50,0.5,20000,47,0.910861050981169,0.9187888624657993
Ne50,0.5,20000,55,0.9080955554544071,0.9181528937169179
Ne50,0.5,20000,51,0.9107789411566001,0.917977179394155
Ne50,0.5,20000,52,0.9176028482243721,0.926578500535922
Ne50,0.5,20000,56,0.9061084785732099,0.9172261046471135
Ne50,0.5,20000,57,0.9000132494097368,0.9170862629890126
Ne50,0.5,20000,58,0.9035747892006813,0.9108573175081803
Ne50,0.5,20000,59,0.9142870035422114,0.9200048987143629
Ne50,0.5,20000,60,0.9177722623162772,0.9278842618238278
Ne50,0.5,20000,61,0.9101069359949217,0.9209251425246053
Ne50,0.5,20000,62,0.9187684141145803,0.9247437982540804
Ne50,0.5,20000,63,0.9074124806138364,0.9180814039006185
Ne50,0.5,20000,64,0.8868293037125187,0.9008950168098766
Ne50,0.5,20000,66,0.9051646166860035,0.9155051298119944
Ne50,0.5,20000,65,0.9053734674176999,0.9160699343606574
Ne50,0.5,20000,69,0.8944565051555131,0.9195337818597171
Ne50,0.5,20000,67,0.9107069325278645,0.9213618208032881
Ne50,0.5,20000,68,0.9085589390547772,0.922409180025288
Ne50,0.5,20000,70,0.900220077753517,0.9172505739581996
Ne50,0.5,20000,71,0.9067739156349758,0.9125635278473677
Ne50,0.5,20000,73,0.9073208571348277,0.9259752813937601
Ne50,0.5,20000,72,0.9162143654664296,0.9263538155416823
Ne50,0.5,20000,74,0.9103757592442863,0.923833217842055
Ne50,0.5,20000,76,0.9088514779465415,0.9169981533036768
Ne50,0.5,20000,75,0.9189543476472383,0.931180459677411
Ne50,0.5,20000,77,0.9033129822780751,0.9220409948738358
Ne50,0.5,20000,79,0.9128906199196855,0.9266769346239494
Ne50,0.5,20000,80,0.9194636741123061,0.9275876808180036
Ne50,0.5,20000,78,0.9107945311166726,0.9218630700424666
Ne50,0.5,20000,82,0.9113976532607188,0.9201272840591788
Ne50,0.5,20000,81,0.9035566003792774,0.9141443847463554
Ne50,0.5,20000,83,0.9077640697512109,0.9179611516974501
Ne50,0.5,20000,84,0.8989233623834253,0.9126467445578413
Ne50,0.5,20000,85,0.9188107283379077,0.92744344225243
Ne50,0.5,20000,86,0.9147596306635924,0.921884804078651
Ne50,0.5,20000,88,0.9039775092342649,0.9172969017132296
Ne50,0.5,20000,87,0.894028188806911,0.9073234433232777
Ne50,0.5,20000,89,0.9117342697971234,0.922045775323996
Ne50,0.5,20000,90,0.917515121814946,0.9293284664848782
Ne50,0.5,20000,91,0.9073597318957,0.9194534780540521
Ne50,0.5,20000,92,0.8961589286575298,0.9099287855246673
